Name,Actual_WAR,Predicted_WAR
Cole Ragans,-0.5,-0.5446203
Matthew Liberatore,0.1,-0.62454265
Jose Lopez,0.7,0.93795276
Danny Perez,5.3,3.4068887
Isao Yamamoto,-0.2,2.7622721
Ernesto Labrador,0.2,0.63089263
Kevin Gausman,-0.2,-0.43839264
Aaron Soule,0.4,-0.17856055
Jonathan Funk,3.6,3.5059865
Ramone Palafox,0.6,0.40849966
Mike Burnett,1.6,1.2943271
Owen Caissie,0.5,1.1123297
LaMonte Wade Jr.,-0.2,0.17410691
Rich Peeler,2.5,2.7846138
Gabriel Moreno,3.9,2.076282
Luis De Avila,-0.9,-0.5054208
Cole Tolbert,-0.1,-0.4195293
Juan Marquez,0.3,0.78508836
Wenceslas Aguas,3.4,3.806853
Zach Eflin,-0.3,-0.37363732
A.J. Nash,1.6,0.7694431
Nestor Cortes,-0.2,-0.35345757
Josh Aber,0.3,1.3289399
Mark Canha,0.3,0.6543707
Garrett Mitchell,3.1,1.0591713
Bill Wilson,0.9,0.50853604
Eric Palka,7.1,7.213053
Parker Loew,0.7,0.46076867
Dustin Antoine,3.4,2.5007815
Robby Orozco,-0.9,1.7867264
Marty Milliken,1.2,1.1977668
Dillon Bratton,-0.5,0.47655028
Cameron Cauley,1.2,0.24297169
Demetrius Jordan,-0.2,0.75212985
Conan Varga,1.6,1.1775271
Edinson Duran,0.2,0.17592788
Danny Alfaro,0.5,0.80294585
Armando Barajas,3.1,2.2561252
Will Johnson,0.5,-0.95829
Carlos Rodriguez,0.3,0.5546335
Alex Lodise,1.1,2.459001
Jhony Brito,-0.2,-0.39224496
Heliodoro Jotta,5.9,7.0134497
Elian Peña,4.2,2.1874213
Juan Marquez,1.5,0.8888707
Christian Clark,-0.1,0.55292416
Glenn Matthews,2.1,3.2899039
Brian Cunningham,-0.6,1.0060613
Blake Treinen,-0.1,-0.3955672
Wilfredo Zurita,1.5,0.80561125
Tony Rodriguez,2.1,1.8933362
Andy Polanco,1.6,1.8273658
Claas van der Heijden,-0.5,0.47954962
Bryce Elder,-0.2,-0.4025764
Aubrey Chappell,4.5,3.5328135
Gonçalvo Wada,0.3,1.4128398
João Prudente,0.6,0.09418849
David Johnson,1.1,-0.12385899
Gilbel Galvan,-0.2,-0.20130375
Zack Littell,-0.1,-0.33239967
Gerrit Cole,-0.7,-0.4460974
Antonio Estrada,-0.3,0.7261331
Hector Lopez,0.2,0.57164615
Chosuke Nakano,1.1,0.4498201
Guadalupe Aguirre,1.8,2.465692
Pedro Flores,5.6,3.189524
JJ Bleday,-1.0,1.178033
Xander Bogaerts,-0.4,-0.044338133
Erick Matos,-0.5,-0.40979177
Adley Rutschman,4.4,1.7984596
Gabriel Davalillo,0.5,-0.022047095
Bobby Posada,0.9,0.95375896
Pat Guggenbiller,1.5,0.7083772
Aubrey Chappell,4.0,3.242854
Preston Eschner,2.9,3.0038536
Trevor Story,-0.3,0.4733384
Ernesto Partida,1.7,1.6250587
Manny Guerrero,3.8,2.1687903
Juan Saldierna,5.0,4.4301114
Patrick Sandoval,-0.8,-0.47240865
Wilmer Flores,1.1,0.74145913
Joe Matson,4.9,1.1413852
Albert Jimenez,0.2,0.75177926
Jordan Calderon,2.3,3.594556
Sandy Gusman,4.0,2.5633163
Bill Draghi,2.7,3.366093
Scott Juhl,0.7,0.6586891
Dave Feliciano,0.2,3.199938
Ray Zuijderduijn,0.9,0.93381405
Chase DeLauter,2.3,3.039031
Matt Conners,-0.5,-0.4457993
Roger Arroyo,3.9,1.7722398
Manuel Moreno,3.0,1.1285549
Cory Lewis,-0.1,-0.49975997
Luis Vazquez,0.4,0.15482762
Ike Irish,3.4,1.4635222
Fernando Galiano,4.6,4.455192
Chris Thompson,1.7,1.2239599
Jose Pirela,-0.2,0.21896122
Nelson Santa,0.1,0.13717324
Douglas Glod,0.3,-0.027598243
Jaylen Jackson,0.1,0.65880626
Ethan Hendricks,-0.3,-0.33389497
Mark Fulgham,7.0,4.2388678
Danny Lehnen,-0.2,0.108930394
Miguel Fuentes,0.4,0.33060178
Tomas Barrientos,1.6,0.48664185
Michael A. Taylor,-0.4,0.6447038
Eguy Rosario,1.1,1.5502557
Ryan Young,4.4,1.9523145
Samuel Zavala,2.9,5.108628
Yainer Diaz,0.5,0.8755469
Javier Acosta,3.2,2.1464388
Willie Lazo,1.9,2.2636938
Do-hyun Kim,7.4,8.300815
Joe Martini,1.7,2.178703
Mike Atkins,0.9,2.7123394
Eddy Ramirez,-0.2,-0.0070361104
Hiromi Imai,3.4,4.7265663
Riley Greene,3.4,4.3177204
Ivan Juarez,0.5,1.0849832
Austin Martin,0.8,0.7575356
Isaac Paredes,1.2,4.1729865
Dennis Kays,-0.7,-0.39365548
Josh Kross,0.6,0.80576545
Devin Saltiban,0.6,0.9845334
Joe Mack,2.6,2.2042565
Stiven Martinez,2.0,4.182229
Edwin Uceta,-0.1,-0.4839641
Glenn Dial,2.9,2.0702202
Steve Stewart,0.1,0.012952674
Gary Curtis,0.2,1.0004152
Paul Jensen,0.9,0.21519728
Cesar Aguayo,6.4,7.1504745
Emilio Garza,6.3,4.5000563
Juan Berumen,0.6,0.37201968
Greg Loucks,-0.2,0.58402276
Ivan Juarez,2.3,0.47767544
Mike Lowe,0.2,0.67646414
Fernando Cova,3.0,3.6456287
Shane McClanahan,-0.1,-0.5298767
Cam Collier,-0.4,0.87451047
Bobby Witt Jr.,0.6,1.5413896
Matt Olson,6.5,3.100849
Eduardo Rivera,1.7,1.3822035
Max Muncy,2.1,1.7824485
Javy Banuelos,1.3,2.4383886
David Thornton,4.1,5.416876
Chris Phillips,0.7,0.2878903
Carter Hamm,-0.1,0.24502681
David Johnson,0.6,0.3953889
Brent Rooker,1.2,2.6106267
Gioxner Dusek,0.5,0.8439269
Mindaugas Leach,0.1,0.8104527
Will Warren,-0.4,-0.48199916
Melvin Romero,-1.7,0.353341
Javier Olea,0.9,0.15226087
Junior Caminero,1.4,0.70171034
Justin Hibben,2.6,1.3538973
Payton Eeles,-0.8,0.9737713
Marcus Semien,3.7,2.762622
Dave Contreras,0.1,0.4922933
Eric Vough,5.1,2.1377265
Matt Bruns,6.1,4.345187
Eric Vough,5.4,3.576962
Joe Matson,3.4,0.57460165
Mike Bailey,0.3,1.1965058
Yermain Ruiz,0.1,-0.40880617
Grant McCray,2.8,1.2731503
Logan O'Hoppe,2.6,2.20217
Adonys Perez,-0.1,-0.3643199
Jamie Miller,-0.8,0.03222455
Alejandro Orta,0.7,0.25218344
Mark McDonald,-0.1,0.13901208
Kevin McKenna,2.3,1.4971863
Victor Rojas,1.3,0.44837648
Greg Lakner,0.1,0.7996189
Anthony Santander,0.9,0.5941636
Raimundo Nungaray,-0.6,-0.4210734
Caleb Duff,1.9,3.9157336
Fernando Vallejo,3.4,1.237883
Josh Chalifoux,0.3,1.20955
Roki Sasaki,-0.1,-0.56934553
Cody Bradford,-0.3,-0.39696306
Mike Kokoski,0.9,1.592102
Ron Petrie,-0.1,0.4807923
Dustin Romeo,1.4,2.120386
Rodolfo Alvarado,1.4,1.6012475
Chris Hoskins,4.0,2.9965303
Dave Feliciano,1.3,1.4609264
Cristopher Polanco,3.7,3.638644
Gary Fink,0.3,1.4524361
Skylar Morgan,-0.2,0.887942
Earl Carpenter,0.6,2.2514446
Chance Wynne,1.9,0.21862261
Chris Grosso,0.4,1.4326506
Stiven Martinez,3.1,2.694522
Jacob Wilson,-0.4,0.49153864
Jacob Davidson,-0.6,-0.043799624
Tyler Gilbert,-0.1,-0.43823144
Francisco Gaitan,-0.2,0.47323725
Alex Macias,-0.3,1.9971583
Bobby Rangel,5.0,4.074605
Ryan O'Hearn,1.9,0.906499
Jeremy Grable,-0.1,0.9005205
Bobby Garcia,0.6,0.848657
Joe Matson,3.5,1.822653
Brendan Donovan,0.8,0.5544522
Kerry Carpenter,1.5,1.81368
Julio Mendoza,0.9,0.7275331
Mike Costello,2.8,2.7447288
Alex Conception,0.4,0.6604485
Gabriel Avina,-0.1,1.4591532
Giancarlo Stanton,0.3,1.3626837
Mike Paynter,4.7,1.7483029
David Craft,1.8,1.1749616
Seiya Suzuki,2.5,2.420162
Jose Aguirre,0.1,1.2040316
Willie Vargas,-0.1,0.86708736
Ken Tapp,0.1,0.061496533
Pedro Lopez,1.6,3.9248278
Miguel Soto,2.2,2.4299283
Curtis Mead,4.1,3.7500803
Andy Ramos,0.5,0.6058409
James Wood,-0.5,-0.06359018
David Virgen,1.7,0.71696657
Alan Faber,-1.0,1.2552619
Zach Cole,0.3,0.88925856
Jason Reyna,6.9,2.1491547
Nick Sparr,0.1,-0.047266826
Chris Farrow,0.9,1.357846
Tommy Wilson,3.4,4.1444864
Manny Castillo,2.0,2.871804
Jose Chavarria,-0.5,-0.5944588
Max Clark,0.8,2.004351
Hector Muniz,-0.3,1.8525132
Mike Burrows,-0.4,-0.47860122
Izzy Gamez,-0.1,-0.14837098
Jorge Campos,-1.1,-0.47700453
Sid Ruppert,-1.4,0.27184322
Alex Sighel,1.0,1.4342169
Skylar Morgan,1.7,2.0575128
Felix Garza,1.2,0.45366988
Nick Navarre,0.7,0.66501904
Wessley Roberson,1.2,1.3379391
Slade Caldwell,0.5,2.5644271
Brad Smart,6.8,4.4245877
Randy Arozarena,-0.2,1.4718512
Cliff Dillman,1.4,0.85608643
James Wood,2.3,3.6089509
Corbin Carroll,4.0,4.0084524
Francisco Castro,0.8,2.662154
Nate Willms,-0.1,1.3001394
Carlos Matas,-0.1,0.13907942
Dillon Dingler,4.1,1.4402494
Tommy Glenn,-0.1,0.7398059
Myles Straw,-0.3,1.0769199
Cedric Mullins,0.3,-0.10843658
Pat Guggenbiller,1.0,0.7675445
Josh Cheeseman,6.2,2.8942623
Josh Smith,0.5,1.4768236
Tom O'Reilly,1.8,1.3420713
Carlos Hernandez,2.5,3.740541
Chris Bryant,0.2,0.24828574
Fernando Vallejo,0.3,0.21294229
Jose Pirela,3.0,1.3470873
Oswald Peraza,0.8,1.774321
Carlos Rodriguez,-0.1,0.94947755
Elias Cardenas,0.1,0.59700036
Kevin Alvarado,0.7,0.18973152
Jack Wenninger,-0.1,-0.41162807
Jason Landis,-0.5,0.29151872
Kyle Isbel,2.8,1.3111817
Rece Hinds,-0.8,1.2023109
Justin Welsh,-0.8,-0.08209252
Alex Harrington,4.5,3.810291
Peter Taylor,0.2,1.4334778
Kodai Senga,-0.1,-0.22156286
Heliodoro Jotta,6.6,4.8672814
Manny Cuahuizo,1.1,0.30534345
Hiromi Imai,-1.4,1.3547517
Jose Prats,-0.8,0.65862024
Justin Kincaid,0.1,1.1409663
Ryan Gonzalez,3.1,2.4234524
Chris Thompson,0.4,0.11591669
Danny Ramirez,0.1,1.0144362
Justin Heidt,3.5,2.2600663
Alex Rios,0.1,0.9097468
Josh Russ,1.0,2.288541
A.J. Nash,-0.5,1.5854273
Nate Kelley,1.8,2.8363013
Bobby Rangel,-0.3,-0.4348701
Beau Sizemore,0.5,1.6800934
Wilfredo Zurita,-0.9,0.6900387
Ryan Currier,1.4,0.570491
Emmanuel Rodriguez,-0.8,0.31873572
Matt Hoekstra,-0.4,1.2309195
Aaron Due,0.1,0.15891477
Chris Downs,3.5,1.6334597
Ben Clark,0.9,1.3379697
Boris Kramer,0.4,0.41254956
Ike Irish,0.5,1.19286
Travis Jenkins,0.2,1.0744052
Rony Bello,0.3,0.5232387
Cole Young,5.4,5.5611978
Oswald Peraza,0.6,-0.081185766
Gabriel Arango,0.3,0.4072856
David Estrada,0.6,1.8031912
Hector Roa,-0.4,0.31916982
Matt Hoekstra,1.0,0.26666775
Justin Ward,0.4,2.939545
Ray Zuijderduijn,-1.2,0.54943216
Keith Limeburner,1.5,5.0584393
Corbin Carroll,2.7,4.128774
Matt Moore,0.1,0.031229056
Jonathan Funk,0.1,0.5970752
Marc Moore,2.9,1.5268819
Mike Booker,2.7,0.4075489
Kennie Vargas,2.8,1.6802243
Laurente Magnaldi,2.5,2.1915288
Sean Green,-0.4,1.0795165
Brian Castro,4.2,1.9301821
Bill Bonnett,1.0,1.9525185
Oscar Flores,1.4,0.7608558
Miguel Amaya,0.1,-0.069387645
Josh Aber,0.8,0.7701626
Michael Harris II,7.8,6.5899568
Dave Pons,-0.1,2.2323785
Mike Quick,0.1,0.52146894
Alex Vasquez,5.0,4.1866045
Jared Jones,-0.4,-0.37521678
Samuel Zavala,5.1,2.2073572
Ike Irish,-0.5,-0.06817847
Jimmy Cuthill,4.0,2.9578567
A.J. Nash,0.4,2.3029053
Bobby Ingram,0.3,0.29057592
Luis Figueroa,-0.2,0.4633551
Santiago Suarez,-0.7,-0.4097025
Jon Gray,-0.3,-0.36921838
Guangbiao Meehan,1.9,1.502966
Francisco Bonilla,0.3,-0.115670204
Yainer Diaz,2.4,2.8574207
Cade Cavalli,-0.2,-0.45803526
Jim Miller,1.3,2.030165
Jesus Rodriguez,1.0,0.47735155
Rafael Villa,1.8,3.8099744
Bryan Hoeing,-0.1,-0.4160441
Matt Bruns,4.8,4.498465
Dillon Dingler,2.3,1.3660972
Samuel Basallo,3.2,1.4401628
Jackson Jobe,-1.0,-0.49336046
Nico Hoerner,3.5,3.1218863
Carter Jensen,0.6,0.6401646
Jackson Chourio,-0.7,-0.08867187
Kendall George,0.6,2.9586377
Marc Moore,2.2,1.1285986
Emanuel Rodriguez,-1.4,1.0906411
Ryan Matthews,6.7,4.874293
Ricky Macias,3.5,4.172178
Samuel Zavala,4.2,3.782574
Ken Robinson,0.9,1.2710279
Chas McCormick,0.1,0.9117794
Zack Scartozzi,2.4,1.6386954
Fernando Peguero,2.4,-0.06522634
Jose Suarez,6.8,4.780609
Ben Morrow,-0.3,-0.4359971
Ricky Macias,0.7,2.8364198
Eric McWilliams,-0.2,-0.028907511
Jaden Calhoun,2.1,1.5437454
Brenton Doyle,3.8,3.0136516
Arturo Aguilar,3.4,0.8204184
Francisco Alvarez,2.5,2.1242468
Grayson Rodriguez,-0.2,-0.48914748
Gregg Mack,1.0,1.0780565
Teoscar Hernández,0.6,-0.041823786
Chris Bloomer,1.8,1.4915396
Noah Schultz,-0.2,-0.5459771
Chris Grosso,1.6,0.31267613
Mordechai Sender,1.5,3.8250518
Cesar Cruz,3.2,0.9530586
Omar Marin,6.9,6.015839
Ben Terzi,3.3,1.4761838
John Ratliff,0.3,0.51477003
Shane Smith,-0.1,-0.41566458
Alejandro Kirk,3.0,0.6397107
Alberto Rios,-0.3,0.513921
Cristopher Sanchez,-0.1,-0.38611895
Alex Harrington,0.4,1.0043304
Sergio Villalvazo,5.4,5.106941
Dean Stanton,2.4,1.6317116
Tyler Carrithers,0.8,2.4419823
Ricky Padilla,0.5,2.256648
Carlos Rodón,-0.7,-0.48444515
Xavier Isaac,1.5,2.684244
Ethan Salas,0.8,0.831922
Rafael Seballos,0.3,0.41105783
Elijah White,0.4,-0.15430245
Ronald Acuna Jr.,5.0,5.896245
Jose Familia,3.6,5.539311
Tony Medina,3.1,2.8598776
Carlos Magallanez,-0.2,0.40720248
Jonathan Wells,0.1,-0.41097352
Xavier Bolanos,1.8,0.813859
Danny Acevedo,4.4,2.0807254
Ramon Fuentes,1.2,1.8678409
Ryan Drinnon,-0.8,-0.4635572
Koen Gaskell,11.0,10.090517
Victor Juarez,-0.8,-0.4641548
Alvaro Salinas,2.9,2.0104837
David Padilla,0.6,0.69219184
Xavier Isaac,2.2,2.3206909
Frank Oyola,2.3,0.3127584
Miguel Juarez,1.5,0.85387397
MJ Melendez,0.1,0.49994987
Eddie Inglis,3.7,3.5522442
Clarke Schmidt,-0.2,-0.43639597
Matt Copeland,0.4,0.2881803
Ruben Cavazos,0.4,1.1855472
Alexis Lebron,-0.3,1.4085003
Ezequiel Duran,1.6,0.78976595
Heliodoro Jotta,3.8,5.3597083
Carlos Renzullo,0.5,1.5874252
Edwin Arroyo,2.3,0.2819051
Cory Adkins,-0.5,0.5948382
Jorge Hinojos,-1.2,0.24249184
Carter Jensen,1.6,1.3427678
Fernando Tatis Jr.,6.4,6.957619
Rafael Castro,0.5,1.1775919
Gary Sanchez,0.5,0.13930455
Johnny Samson,2.8,1.3112952
Jesus Cantu,0.1,0.23479086
Tyler Carrithers,1.4,2.5291123
Nicandro Aybar,-0.5,1.0329251
Nathan Eovaldi,-0.1,-0.44775665
Jesus Rocha,0.1,0.6621981
MJ Melendez,0.5,0.8462348
Gabriel Avina,4.1,4.294488
Tom Tamburino,0.9,0.4765447
Danny Acevedo,0.3,2.2313306
Rod Barrera,-0.2,0.30544767
DL Hall,-0.1,-0.47514063
Bill Draghi,3.5,3.9050999
Heliodoro Jotta,-0.2,0.06448397
Doug Nelson,0.3,0.762312
Manuel Munguis,0.1,0.51403975
Travis Bazzana,1.2,1.4110184
Jacob Lombard,9.0,8.191039
Tyler Schweitzer,-0.2,-0.6111251
Jeff Larson,4.6,3.688535
Alex Dominguez,2.4,0.87526906
Totaro Mori,3.1,1.2401441
Frank Oyola,1.1,0.9621685
David Burish,0.6,-0.24300748
Pat Brower,-0.5,0.53902245
James Johnston,1.2,0.75048834
Ryan O'Hearn,0.1,0.94756263
Greg Chavarria,6.1,5.643927
Royce Lewis,2.7,3.40141
Miguel Soto,3.5,1.8181697
Griffin Burkholder,1.3,3.1000009
Roman Anthony,3.1,1.3348448
Rey Gonzales,3.0,2.1594002
Ramon Salazar,-0.6,-0.4500702
Tony Landaverde,-0.2,-0.61299604
Ben Scritchfield,1.5,2.6841383
Edouard Julien,-1.8,0.5945306
Samuel Basallo,3.4,3.2944252
Jose Pirela,2.7,1.7756475
Griff O'Ferrall,2.4,1.7127938
Ronny Mauricio,-0.9,0.20660393
Enrique Lopez,-0.4,1.4973011
Victor Rojas,0.4,0.7818644
Cole Young,0.2,0.5182042
Jose Rivera,0.7,-0.1302294
Zach Cole,3.0,1.2864498
Jordan Marquez,2.4,1.681908
João Prudente,1.0,1.5332856
Chase Burns,-0.1,-0.42116266
Michael Conforto,0.9,1.5118946
Phil LaVenture,0.4,0.53923386
Ethan Pecko,-0.6,-0.47311053
Javier Reyes,5.5,3.6003115
Braxton Garrett,-0.1,-0.40100807
Jonah Sinai,0.7,0.5696504
Ozzie Albies,-0.4,-0.074276894
Chris Galloway,0.5,0.16944858
Matt Romero,-0.1,0.5702953
Kevin Gausman,-0.1,-0.399577
Tom Heyer,4.0,2.505984
Jorge Flores,0.7,0.7709101
Steve Begley,0.3,0.14329699
Clint Bonk,1.1,2.2893534
Tarik Skubal,-0.1,-0.49079666
Jacob Webb,0.1,-0.41375574
Bubba Chandler,-0.1,-0.20087308
Jesus Calderon,-0.1,0.688791
Bubba Scandrick,0.2,1.0304389
Rich Peeler,1.9,1.2450247
Guangbiao Meehan,-0.2,1.4370756
Jason Porter,1.0,1.1795822
Konnor Griffin,0.9,0.39477846
Junior Caminero,-0.7,-0.654635
Emmanuel Sanchez,2.9,2.5510976
Ismael Agreda,0.2,-0.3928011
John Larson,5.2,5.112547
Antonio Armenta,0.2,0.62667996
Scott Miller,2.0,4.509139
Chris Cooper,4.3,1.1210675
Rafael Lopez,0.1,0.17423998
John Kramer,-0.2,0.13476528
Jonfreider Anhalt,0.3,0.28920108
Jean Lanz,0.8,1.2172652
Luis De Leon,0.1,-0.43229675
Cooper Pratt,0.9,0.7118668
Philip Little,-0.2,0.04324114
Fernando Vallejo,3.8,3.6149654
Junior Caminero,4.4,3.3476212
Branden Reeves,0.9,0.6289118
Eustachio Mastroianni,1.0,0.76527447
Alejandro Cervantes,0.5,1.1011873
Greg Loucks,0.3,0.05708514
Tim Woods,1.9,2.474499
Gavin Miller,-0.1,1.9931673
Jesus Cantu,-0.1,-0.1585177
Koen Gaskell,-0.5,0.5807242
Seth Sears,8.5,8.690513
John Frank,1.1,0.14708161
Jose Isales,-0.1,1.4409399
Zack Olenski,0.8,1.0327489
Danny Johnson,0.1,-0.023426855
Luis Rengifo,2.2,0.68527424
Glenn Matthews,0.6,2.6725614
Jeremy Evans,0.1,-0.016684981
Sandy Cepeda,0.2,1.758729
AJ Causey,-0.1,-0.43792963
Carlos Reyes,4.5,4.056058
Josh Willis,-0.1,0.5152223
Toshihide Kobayashi,-0.2,-0.40566584
Zack Scartozzi,0.4,1.8789053
Jesus Maldonado,4.0,3.430813
Drake Baldwin,0.9,0.8989872
Danny Bonilla,1.4,2.9274318
Jeremy Grable,2.6,0.6810663
Orlando Arcia,1.8,0.7832502
Ricky Murgilla,0.1,0.79164594
Sebastian Walcott,4.8,2.3687146
Victor Gonzales,-0.4,1.3973148
Yandel Ricardo,5.8,6.510526
Aaron Bevilacqua,0.1,0.10284208
Ricky Padilla,-0.4,1.4862509
Nolan Jones,1.7,1.7089999
Justin Hibben,0.4,0.57526046
Paul Jensen,-0.9,-0.20570795
John Bolding,0.5,0.6470973
Manny Harris,-0.1,0.022505257
Orlando Anaya,0.2,0.78757685
Matt Bianchi,3.8,1.8829669
Lorenzo Becerra,1.1,1.3880266
Connor Prielipp,-0.2,-0.48216677
Chris LaMond,0.1,0.9048497
Brad Lotempio,-0.6,0.49717152
Pat Polster,1.9,1.9498411
Alex Castillo,3.3,1.319733
Everson Pereira,-1.1,0.17669997
David Padilla,-1.2,0.7602998
Harry Byrne,-0.2,-0.48529118
Ryan Goodman,3.9,4.5049987
Chase Silseth,-0.3,-0.40840244
Mike Ruffin,5.0,2.1677518
John Cruz,-1.4,1.2042445
Jason Fried,-0.1,0.33785683
Danny Bonilla,-0.9,1.8463959
Conan Varga,-0.9,-0.0767747
David Chavez,2.0,1.9717185
Donald Martin,-0.4,2.21215
Manny Vila,0.3,1.3761715
Joshua Liranzo,0.1,2.5333953
Franklin Arias,4.6,1.8161663
Agustin Ramirez,0.3,2.7763915
Danny Salamanca,9.0,10.609785
Juan Vazquez,4.0,3.6863594
Hugo Negron,3.2,5.109959
Willie Velazquez,0.7,2.6439931
Victor Lopez,-0.1,0.70286757
Eddie Millan,2.6,3.163254
Tony Estrada,0.3,0.8328568
Darrin Lovejoy,0.4,0.10430674
Chris Forrestal,2.9,2.7202826
Billy Churchill,0.3,0.41579187
Daiverson Gutierrez,-0.1,0.3159849
Roberto Gamboa,1.7,2.466167
Keaton Winn,-0.1,-0.42243308
Bill Campbell,-0.3,0.38592085
Jesus Lopez,-0.1,1.243814
Patrick Bailey,3.2,3.485074
Anthony Pack Jr.,0.1,1.5292447
Anthony Pack Jr.,3.6,1.078714
John Summers,0.2,1.7168322
Tom O'Reilly,3.6,1.3473816
Phil Hicks,0.3,0.57863474
Tom Muske,-1.2,-0.4084119
James Wood,2.8,3.843511
Ryan Young,1.6,2.0322828
Cedric Mullins,0.8,1.3057054
Alex Naranjo,-0.2,0.8346508
Edwin Colon,0.1,0.6956635
Mike Harris,1.6,0.44618902
Vinnie Pasquantino,3.4,2.1454365
Jeremy Kent,1.2,1.3700165
Joe Pate,-1.5,0.500083
Victor Robles,0.1,0.67938405
Kyle Florin,-0.2,-0.26760364
Gilberto Bonilla,4.6,3.7001004
Jinjun Hoff,3.0,3.689816
Robbie Kelley,-0.4,0.6586249
Braxton Fulford,0.6,0.2841289
David Virgen,1.2,2.0967786
Dylan Crews,6.0,5.0836463
Gabriel Davalillo,0.5,0.1983589
Aaron Torres,2.5,0.38013667
Parker Supple,2.7,1.6119293
Jesus Villalva,2.5,0.77201635
Antonio Duran,-0.2,-0.49574506
Osvaldo Bido,-0.3,-0.40402457
Sean Murphy,1.3,1.2496457
Luis Godinez,-0.2,-0.45376462
James Jenssen,-0.9,0.22850597
Roberto Salazar,0.1,0.640806
Jose Eir,0.2,0.8437474
Mario Santiago,1.7,1.064417
Alex Silva,3.3,1.4655901
Sergio Villalvazo,2.4,4.8447685
Brett Wise,0.3,-0.23377357
Matt Tinkham,0.3,0.95996195
Brian Rochford,-0.4,2.7367847
Gustavo Melendez,0.8,1.19329
Doug Nelson,-1.2,0.9089419
Eddie Sanchez,2.8,2.7917345
Francisco Martinez,7.6,6.229184
Justin Mardis,-0.2,0.5003993
Dustin May,-0.1,-0.42227688
Adam Schiefer,-0.2,-0.13119505
Carlos Urbina,-0.4,0.27325994
Jeremy Kent,3.7,1.9456573
Philip Little,-0.7,-0.3648275
Orlando Zepeda,0.8,2.30579
Alejandro Orta,3.9,2.830699
Steve Mosier,1.6,2.9499235
Nick Ahmed,-1.2,-0.1954078
Dylan Carlson,0.8,0.23826599
Roger Saenz,0.2,0.6208659
Rodrige Golfin,3.3,1.9000151
Sid Ruppert,4.5,3.8384924
Jhonkensy Noel,-0.2,0.28402865
Rafael Castro,0.6,0.95579535
Christian Walker,2.0,2.3007076
Cooper Ingle,1.2,1.0705141
Chase Silseth,-0.1,-0.42720568
Daniel Montoya,-0.8,-0.48761424
Carlos Santana,0.2,0.406471
Monte Santiago,4.4,3.4533815
Chad Maupin,0.5,0.18131623
Brent Hill,2.1,1.1519201
Steve Faul,-0.7,0.37094435
Dylan Crews,3.5,1.9779743
Craig Astleford,0.2,0.8042835
Matt Jachec,-0.1,-0.41375545
Michael Taylor,2.7,2.56292
Bobby Holguin,0.2,0.11846951
Videl Estevez,1.6,1.5445348
Adam DiStasio,3.5,1.9360023
Woo-jin Park,1.1,0.3722019
Tony Landaverde,-1.3,-0.4542071
Josh Rojas,0.6,1.0554636
Gary Gill Hill,-0.1,-0.3839763
Al Castillo,0.2,1.5688319
Angelo Garcia,1.4,0.79287344
Dave Rivas,0.1,1.2195605
Juan Cabada,4.0,1.8755822
Medardo Hein,0.3,1.0551424
Jacob Lombard,0.2,0.34028035
Fred Krumnow,3.0,1.0038173
Corbin Carroll,-0.2,0.1950098
Mikey Romero,1.4,0.6519157
Alex Reyes,-0.6,1.2525922
Carson Kelly,0.8,0.46599087
Alberto Guerrero,0.1,1.4089471
Nick Sparr,-0.3,0.16464965
Ivan Manriquez,0.8,1.2290056
Raul Hernandez,0.7,0.85032177
Josh Frey,0.7,0.5945526
David Rebollar,1.6,3.758002
Jason Herrera,2.9,2.2433064
Manuel Martinez,-0.1,0.9675683
Tony Aranda,4.2,3.9911377
Daylen Lile,0.9,0.8427487
Darell Morel,-0.2,0.32574216
Derrick Langston,2.0,0.86628467
Willie Velazquez,1.2,2.621815
Kerry Carpenter,-1.8,1.1955992
Jason Berlant,2.1,1.6712466
Devon Spence,2.5,1.9319594
Jesse Otero,1.6,1.9395263
Henry Fernandez,-0.5,1.286632
Coy James,-0.1,0.8896539
Jose Anduray,-0.4,-0.50003505
Jesse Barnes,0.8,1.4725969
Griffin Conine,0.3,0.2744524
Edwin Lopez,0.1,0.48609337
Jinjun Hoff,3.4,4.0636587
Dan Chema,2.3,2.0110114
Evaristo Garlaschelli,1.4,1.472057
Bo Bichette,0.6,2.25146
Tony Garcia,0.7,1.723337
Hector Torres,-0.1,0.20670936
Jonathan de los Santos,-0.7,1.0886456
Hyun-il Ye,0.1,0.8754665
Tony Estrada,0.6,0.7936003
Daulton Varsho,3.0,2.316772
Victor Rojas,0.3,0.2840352
Rich Peeler,5.0,3.6402934
Justin Connell,-0.1,0.7975144
Miguel Rojas,1.5,1.4107305
Ernesto Partida,1.5,1.5109462
Luke Weaver,0.1,-0.4715307
Braxton Ashcraft,-0.6,-0.47133952
Brandon Walker,5.5,3.2259133
Hugo Pajaro,0.5,1.1948193
Luis Rosario,0.9,1.8660463
Eli Jones,0.1,-0.5402443
Gabriel Gutierrez,0.2,0.74836457
Tony Tovar,1.0,0.48502144
John Burge,0.6,0.96326065
Mike Friedman,2.2,0.8686671
Pedro Mercado,0.6,1.2505217
DJ Gladney,-0.2,0.57746994
Edgar Ramos,-0.4,1.0642785
Billy Churchill,-1.1,0.18111375
Elian Peña,0.2,1.7377561
Jonathan Cooper,5.1,2.5050907
Logan Gilbert,-1.0,-0.47954354
